id,text,predicted_class,predicted_confidence
171074,"ESTIA programme, through multi-purpose cash transfer and rental accommodation scheme (ECHO/-EU/BUD/2018/01003)",Full,0.89714193
176478,"Secondment: ICRC Secondment of a Cash Transfer and Market Specialist (Extension), multi-year funding, 2018-2019, total award CHF 150,000 (Z7H514500011)",Full,0.9626554
179692,"Primary health care and basic needs coverage for vulnerable refugees, migrants and returnees from Venezuela through cash assistance and the distribution of property; 2018: 275,869 €; 2019: 512,932 €; 2020: 790,000 €; 2021: 500,000 €",Partial,0.07929944
180059,"WASH, food security through cash transfers and safeguards in the state of Bieh; 2018: 712.500,00 € 2019: 2.250.000,00 € 2020: 1.312.500,00 €, Multiyear 2018-2020, total award Euro 4,275,000",Partial,0.017321428
180417,"Coverage of basic needs for returnees, refugees, internally displaced persons and host communities through cash assistance2018: 40.741,98 €   2019: 2.853.713,99 €",Full,0.6831548
180455,"Support for Venezuelan refugees and Colombian returnees in the area of health and protection, including integrated cash assistance and child nutrition 2018: 100.000,00   2019: 600.000,00 €",Partial,0.008853901
180873,"Cross-border emergency food, shelter, health and protection through cash assistance for Venezuelan refugees and migrants  2018: 204.889 €    2019: 759.464 €    2020: 800.000 €",Full,0.94185174
181483,"Life-saving protection measures (advice and cash transfers) for internally displaced persons, returnees and vulnerable members of host communities 2018: 200.000,00 €    2019: 890.000,00 €    2020: 175.000,00 €",Partial,0.018351633
181484,"Cash-based food aid and fuel for internally displaced persons and returnees2018: 345.000,00 €    2019: 180.000,00 €",Partial,0.034978688
181485,Basic medical care and cash assistance in Iraq,Partial,0.008534102
181781,Food assistance and early reconstruction with cash to secure a livelihood for needy internally displaced persons and returnees in the state of Borno,Partial,0.009479975
181860,"Humanitarian assistance in the areas of WASH and cash for work and unconditional cash transfers for Malian refugees and host communities; 2018: 25.460,54 € 2019: 681.098,95 € 2020: 508.440,51 €",Partial,0.0069708843
182221,"Emergency relief, including cash transfers for vulnerable agro-pastoral households in the areas of food security and livestock security in the Kayes areaNew allocation to the financial years as follows :   2018: 346.663,00 €    2019: 148.337,00 €",Partial,0.006958884
183901,"Food emergency and cash help for especially vulnerable persons in Niger; 2018: 4.000.000,00 € 2019: 1.000.000,00 €",Partial,0.007038289
184395,"Multi-Purpose Cash and Education to Reduce the Impact of Super Typhoon Mangkhut / Ompong in the Philippines2018: 401.590,78 €    2019: 98.409,22 €",Partial,0.014667906
184793,Survival aid through temporary housing and sanitation using conditioned cash distributions for tsunami and earthquake victims on the island of Sulawesi,Full,0.8957605
184890,"Secondment of a Cash Expert to the Cash Learning Partnership (CaLP) in Geneva , Multiyear 2018-2019,  total award CHF 140,000 (Z7H514500019)",Full,0.97137016
184893,"Secondment of a Cash in Emergencies Specialist to IFRC HQ Geneva , Multiyear 2018-2019,  total award CHF 125,000 (Z7H514500020)",Full,0.9697113
184896,"Secondment of a CTP Programme Officer to IFRC Regional Bureau in Dakar, Senegal, Multiyear 2018-2019,  total award CHF 210,000 (Z7H514500033)",Full,0.9695929
184899,"Secondment of a Social Protection Officer (CBT) to WFP Country Office in Colombo,
Sri Lanka, Multiyear 2018-2019,  total award CHF 130,000 (7H514500032)",Full,0.9646507
185595,Emergency assistance to conflict affected populations in Eastern Ukraine (cash and in-kind assistance) part of the multi year  AA-S09 321.50 UKR 01/18,Partial,0.40452453
185778,"Secondment: WFP, Somalia, Programme Officer Cash based Transfers.,  Multiyear 2018-2019,total award CHF220,000 (Z7H214200027)",Full,0.9725938
186830,"DPRK: Improving Social Protection for People with Disabilities and the Elderly (ISP) (Protection, access and security) , Multiyear 2018-2019, total amount CHF 220,000 ( 7F-10032.01)",Full,0.83778954
186916,"Global: Cash and market Specialis: WASH, Water resources conservation (including data collection), Multiyear 2018-2019, total amount CHF 457,000 ( Z7H214200064)",Full,0.8396469
189246,"Strategic Outcoms (SO) 2: """"""""Vulnerable groups, including children, pregnant and  lactating women and malnourished......SO3: """"""""Food insecure women and men living in targeted areas of CAR have enhanced livelihoods to...SO 4: """"""""National and subnational institutions habe strengthened capacities to establisch an adequate social protection system and manage food security and nutrition policies and programmes by 2020""""""""",Full,0.90550524
191944,"Emergency humanitarian assistance through the distribution of cash and the diversification of livelihoods for displaced persons, returnees and host communities in the Upper Nile region",Partial,0.014278812
171571,"Local and Regional Food Procurement, Cash Transfer for Food, Food Vouchers, Complementary Services ( USAID/FFP)",Partial,0.010499813
171631,"Providing lifesaving support for the most vulnerable households in Kenya in the current drought situation and ongoing emergencies, through unconditional cash transfers, and through building the capacity of the Kenya Red Cross to deliver effective preparedness and response during 2018 and beyond (part of ECHO/-HF/BUD/2018/91011)",Partial,0.09634931
171689,"Appui à la sécurité alimentaire et nutritionnelle des ménages très pauvres et vulnérables à travers l'assistance monétaire à usages multiples dans les communes de Bambara Maoudé, Haribomo, et Inadiatafane (ECHO/-WF/BUD/2018/91020)",Full,0.92618066
171732,Emergency Life-saving for Idlib by providing Multi-Purpose Cash Grants (MPGs),Full,0.98047215
171899,Emergency livelihood support through cash for work for refugees from South Sudan,Full,0.9747501
176479,"Secondment: ICRC Secondment of a Cash Transfer and Market Specialist (Extension), multi-year funding, 2018-2019,2018 portion, total award CHF 120,000 (Z7H514500011)",Full,0.9615818
172000,"Sauver des vies à travers une assistance en CASH Multifonctionnel pour répondre aux besoins les plus pressants de 25,000 personnes retournées dans le Département du Mayo Sava, Mayo Tsanaga et Logone-et-Chari",Full,0.9302572
172338,"Emergency Cash and Protection Assistance for new Congolese refugees in Kyaka II, Uganda (ECHO/-HF/BUD/2018/91033)",Partial,0.043938104
172460,Multipurpose Cash Assistance to Vulnerable Populations in the DRC - Kasais,Full,0.9725304
172933,"Cash Assistance for essential needs, including food, shelter and NFIs",Full,0.95865774
173003,Emergency Cash for Work,Full,0.9836601
173130,WFP Secondment Cash based transfer (Z7H214200054),Full,0.98037636
173139,"In response to 2018 appeal:WASH, health, nutrition, cash, livelihoods through L'Oeuvre Léger (D004378).",Partial,0.0107000675
173148,"In response to 2018 appeal.: WASH, NFIs, cash, livelihoods through CARE Canada   (D004368).",Partial,0.01895856
173154,"In response to 2018 appeal.: WASH, NFIs, Shelter, Cash, Livelihoods (D004391).",Partial,0.022791045
173161,Institutional Preparedness for Cash Transfers in Humanitarian Response (ECHO/-AM/BUD/2017/91029),Full,0.91470975
173273,"To reduce hunger gaps, improve long-term food security and mitigate conflict among 400,000 rural poor in five states of South Sudan. By working together beneficiaries earn food or cash in return for identifying and building community assets (such as irrigation ponds)",Partial,0.11465916
174116,Urgent livelihoods to support highly vulnerable returnees in order for them to have means (cash/livelihoods) to acquire basic needs in Al-Qaim districts in Anbar through CfW.,Full,0.92731506
174133,Coordinated implementation of Cash Assistance to support Somali Households (CASH) affected by disaster,Partial,0.23780444
174151,"Provide food security and nutrition support to people affected by the humanitarian crisis in Northeast Nigeria through general food, cash and voucher distributions, blanket supplementary feeding, livelihoods, and building government's capacity in disaster risk reduction and emergency preparedness.(part of ECHO/-WF/BUD/2018/91011)",Partial,0.008598621
174388,WFP Multi-Bi Allocation 2018 - Cash Contribution (7F-09777.15) (PRRO 200844),Full,0.9744555
174468,Secondment: UNHCR Secondment Cash-based interventions expert (Z7H314300056),Full,0.97820115
174533,Assistance alimentaire en faveur des réfugiés RCA et PDI / Cash,Full,0.97962403
174536,PAM: cash pour PDI; CICR: colis alimentaires et riz; TGH: Soutien à la résilience des ménages d’éleveurs les plus vulnérables affectés par le conflit,Full,0.9222044
174538,PAM: cash pour PDI; CICR: colis alimentaires et riz; TGH: Soutien à la résilience des ménages d’éleveurs les plus vulnérables affectés par le conflit,Full,0.9222044
174543,Cash/argent contre travail/formations agricoles,Full,0.975518
174551,PAM: Fournir une assistance alimentaire aux ménages réfugiés syriens au Liban avec une aide en espèces; AMEL: cuisines et jardins collectifs/distribution de repas chaud; ACF: Bons d'achat pour produits frais+jardins potagers dans des écoles,Partial,0.016890397
174552,PAM: Fournir une assistance alimentaire aux ménages réfugiés syriens au Liban avec une aide en espèces; AMEL: cuisines et jardins collectifs/distribution de repas chaud; ACF: Bons d'achat pour produits frais+jardins potagers dans des écoles,Partial,0.016890397
174554,PAM: Traitement de la MAM; ACF:nutrition et cash pour assistance alimentaire d'urgence,Partial,0.01698391
175009,Resilience through Disaster Response Management; Multipurpose Cash Preparedness and Comprehensive School Safety (ECHO/-SF/BUD/2018/91004),Partial,0.018415796
175111,"Supporting the CSA in building a robust early warning, preparedness and response-planning mechanism to shocks affecting food security and nutrition in Mauritania, as part of an national Adaptive Social Protection system and as a contribution to an overall DRR scheme (part of ECHO/-WF/BUD/2018/91075)",Partial,0.24619178
175216,Multi-Purpose Cash Assistance to Internally Displaced People affected by war or natural disasters.  (ECHO/-AS/BUD/2018/91009),Full,0.9459597
